invoice_no,stock_code,description,quantity,invoice_date,unit_price_gbp,customer_id,country,market
494814,90129B,TURQUOISE GLASS TASSLE BAG CHARM,8,2010-01-19 09:05:00,1.66,,United Kingdom,UK
494814,90129C,GREEN GLASS TASSLE BAG CHARM,7,2010-01-19 09:05:00,1.66,,United Kingdom,UK
494814,90129D,AMBER GLASS TASSLE BAG CHARM,1,2010-01-19 09:05:00,1.66,,United Kingdom,UK
494814,90129E,PURPLE GLASS TASSLE BAG CHARM,7,2010-01-19 09:05:00,1.66,,United Kingdom,UK
494814,90129F,RED GLASS TASSLE BAG CHARM,1,2010-01-19 09:05:00,1.66,,United Kingdom,UK
494814,90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,1,2010-01-19 09:05:00,5.09,,United Kingdom,UK
494814,90161A,ANT COPPER RED BOUDICCA BRACELET,1,2010-01-19 09:05:00,5.09,,United Kingdom,UK
494814,90169,DAISY HAIR COMB,1,2010-01-19 09:05:00,2.54,,United Kingdom,UK
494814,90170,DAISY HAIR BAND,2,2010-01-19 09:05:00,1.69,,United Kingdom,UK
494814,90171,DAISY RING,2,2010-01-19 09:05:00,1.26,,United Kingdom,UK
494814,90183A,AMBER DROP EARRINGS W LONG BEADS,1,2010-01-19 09:05:00,2.96,,United Kingdom,UK
494814,90197B,BLACK GLASS BRACELET W HEART CHARMS,1,2010-01-19 09:05:00,5.09,,United Kingdom,UK
494814,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,2010-01-19 09:05:00,4.24,,United Kingdom,UK
494814,90200D,PINK SWEETHEART BRACELET,2,2010-01-19 09:05:00,4.24,,United Kingdom,UK
494814,90201D,GREEN ENAMEL FLOWER RING,1,2010-01-19 09:05:00,2.96,,United Kingdom,UK
494814,90205A,LARGE MINT DIAMANTE HAIRSLIDE,1,2010-01-19 09:05:00,1.69,,United Kingdom,UK
494814,90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1,2010-01-19 09:05:00,1.69,,United Kingdom,UK
494814,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,2010-01-19 09:05:00,2.11,,United Kingdom,UK
494814,90209C,PINK ENAMEL+GLASS HAIR COMB,1,2010-01-19 09:05:00,2.11,,United Kingdom,UK
494814,90210D,PURPLE ACRYLIC FACETED BANGLE,1,2010-01-19 09:05:00,2.96,,United Kingdom,UK
494814,90211B,JET BLACK LAS VEGAS NECKLACE 45CM,1,2010-01-19 09:05:00,5.94,,United Kingdom,UK
494814,90212B,JET BLACK LAS VEGAS BRACELET ROUND,1,2010-01-19 09:05:00,3.81,,United Kingdom,UK
494814,DCGS0058,MISO PRETTY  GUM,1,2010-01-19 09:05:00,0.81,,United Kingdom,UK
494814,DOT,DOTCOM POSTAGE,1,2010-01-19 09:05:00,451.02,,United Kingdom,UK
494815,20685,RED SPOTTY COIR DOORMAT,4,2010-01-19 09:10:00,6.75,15697,United Kingdom,UK
494815,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2010-01-19 09:10:00,2.1,15697,United Kingdom,UK
494815,21039,RED SPOTTY SHOPPING BAG,6,2010-01-19 09:10:00,2.55,15697,United Kingdom,UK
494815,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-01-19 09:10:00,0.55,15697,United Kingdom,UK
494815,21396,RED SPOTTY EGG CUP,12,2010-01-19 09:10:00,1.25,15697,United Kingdom,UK
494815,21527,RETRO SPOT TRADITIONAL TEAPOT,2,2010-01-19 09:10:00,7.95,15697,United Kingdom,UK
494815,21529,RETRO SPOT CERAMIC TOASTRACK,6,2010-01-19 09:10:00,3.45,15697,United Kingdom,UK
494815,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-01-19 09:10:00,1.25,15697,United Kingdom,UK
494815,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-01-19 09:10:00,1.25,15697,United Kingdom,UK
494815,21843,RETRO SPOT CAKE STAND,1,2010-01-19 09:10:00,10.95,15697,United Kingdom,UK
494815,21874,GIN AND TONIC MUG,12,2010-01-19 09:10:00,1.25,15697,United Kingdom,UK
494815,22070,SMALL RETRO SPOT MUG IN BOX  RED,6,2010-01-19 09:10:00,3.75,15697,United Kingdom,UK
494815,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,6,2010-01-19 09:10:00,3.75,15697,United Kingdom,UK
494815,72741,GRAND CHOCOLATECANDLE,18,2010-01-19 09:10:00,1.45,15697,United Kingdom,UK
494816,47556B,TEA TIME TEA TOWELS,6,2010-01-19 09:11:00,2.95,16867,United Kingdom,UK
494816,47591C,BLUE FAIRY CAKE CHILD'S APRON,8,2010-01-19 09:11:00,1.95,16867,United Kingdom,UK
494816,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-01-19 09:11:00,1.95,16867,United Kingdom,UK
494816,84249D,FAIRY CAKE GREETINGS CARD,12,2010-01-19 09:11:00,0.42,16867,United Kingdom,UK
494816,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-01-19 09:11:00,1.25,16867,United Kingdom,UK
494816,85216,ASSORTED CAKES FRIDGE MAGNETS,12,2010-01-19 09:11:00,0.65,16867,United Kingdom,UK
494817,16047,POP ART PEN CASE & PENS,24,2010-01-19 09:46:00,0.85,16287,United Kingdom,UK
494817,16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,48,2010-01-19 09:46:00,0.42,16287,United Kingdom,UK
494817,16259,PIECE OF CAMO STATIONERY SET,216,2010-01-19 09:46:00,0.21,16287,United Kingdom,UK
494817,20974,12 PENCILS SMALL TUBE SKULL,48,2010-01-19 09:46:00,0.65,16287,United Kingdom,UK
494817,20975,12 PENCILS SMALL TUBE RED SPOTTY,48,2010-01-19 09:46:00,0.65,16287,United Kingdom,UK
494817,21380,WOODEN HAPPY BIRTHDAY GARLAND,18,2010-01-19 09:46:00,2.95,16287,United Kingdom,UK
494817,84270,ASSTD DESIGN BUBBLE GUM RING,120,2010-01-19 09:46:00,0.21,16287,United Kingdom,UK
494818,16244A,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,3,2010-01-19 10:01:00,4.25,15198,United Kingdom,UK
494818,21476,STEEL SWEETHEART ROUND TABLE CREAM,2,2010-01-19 10:01:00,14.95,15198,United Kingdom,UK
494818,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-01-19 10:01:00,0.65,15198,United Kingdom,UK
494818,84763,ZINC FINISH 15CM PLANTER POTS,12,2010-01-19 10:01:00,1.25,15198,United Kingdom,UK
494818,84815,SET OF 3 DANISH ROSE PLANTERS,3,2010-01-19 10:01:00,4.25,15198,United Kingdom,UK
494819,20750,RED/WHITE DOT MINI CASES,2,2010-01-19 10:07:00,7.95,13074,United Kingdom,UK
494819,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",8,2010-01-19 10:07:00,4.95,13074,United Kingdom,UK
494819,21217,RED SPOTTY ROUND CAKE TINS,6,2010-01-19 10:07:00,9.95,13074,United Kingdom,UK
494819,21218,RED SPOTTY BISCUIT TIN,6,2010-01-19 10:07:00,3.75,13074,United Kingdom,UK
494819,21527,RETRO SPOT TRADITIONAL TEAPOT,4,2010-01-19 10:07:00,7.95,13074,United Kingdom,UK
494819,21931,JUMBO STORAGE BAG SUKI,20,2010-01-19 10:07:00,1.95,13074,United Kingdom,UK
494819,22122,SET OF 2 FANCY FONT TEA TOWELS,12,2010-01-19 10:07:00,2.95,13074,United Kingdom,UK
494819,37500,TEA TIME TEAPOT IN GIFT BOX,2,2010-01-19 10:07:00,9.95,13074,United Kingdom,UK
494819,37502,TEA TIME MUG IN GIFT BOX,6,2010-01-19 10:07:00,2.95,13074,United Kingdom,UK
494819,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-01-19 10:07:00,10.75,13074,United Kingdom,UK
494819,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2010-01-19 10:07:00,2.95,13074,United Kingdom,UK
494823,22348,TEA BAG PLATE RED SPOTTY,24,2010-01-19 10:35:00,0.85,16353,United Kingdom,UK
494823,84378,SET OF 3 HEART COOKIE CUTTERS,48,2010-01-19 10:35:00,1.25,16353,United Kingdom,UK
494823,84691,PACK 20 DOLLY PEGS,24,2010-01-19 10:35:00,0.85,16353,United Kingdom,UK
494827,22217,T-LIGHT HOLDER HANGING LACE,24,2010-01-19 10:41:00,1.25,15623,United Kingdom,UK
494827,47347B,BLUE FLOWER T-LIGHT HOLDER,24,2010-01-19 10:41:00,1.25,15623,United Kingdom,UK
494827,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,2010-01-19 10:41:00,2.1,15623,United Kingdom,UK
494827,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2010-01-19 10:41:00,2.1,15623,United Kingdom,UK
494827,79323GR,GREEN CHERRY LIGHTS,4,2010-01-19 10:41:00,6.75,15623,United Kingdom,UK
494827,79323LP,LIGHT PINK CHERRY LIGHTS,4,2010-01-19 10:41:00,6.75,15623,United Kingdom,UK
494827,79323W,WHITE CHERRY LIGHTS,4,2010-01-19 10:41:00,6.75,15623,United Kingdom,UK
494827,79341,WILLOW BRANCH LIGHTS.,4,2010-01-19 10:41:00,6.75,15623,United Kingdom,UK
494827,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-01-19 10:41:00,0.65,15623,United Kingdom,UK
494827,84977,WIRE FLOWER T-LIGHT HOLDER,18,2010-01-19 10:41:00,1.25,15623,United Kingdom,UK
494827,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2010-01-19 10:41:00,1.25,15623,United Kingdom,UK
494827,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,48,2010-01-19 10:41:00,0.85,15623,United Kingdom,UK
494836,20749,ASSORTED COLOUR MINI CASES,2,2010-01-19 10:45:00,7.95,13462,United Kingdom,UK
494836,21260,FIRST AID TIN,6,2010-01-19 10:45:00,3.25,13462,United Kingdom,UK
494836,22046,TEA PARTY  WRAPPING PAPER,25,2010-01-19 10:45:00,0.42,13462,United Kingdom,UK
494836,22052,VINTAGE CARAVAN GIFT WRAP,25,2010-01-19 10:45:00,0.42,13462,United Kingdom,UK
494836,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-01-19 10:45:00,1.45,13462,United Kingdom,UK
494836,22150,3 STRIPEY MICE FELTCRAFT,6,2010-01-19 10:45:00,1.95,13462,United Kingdom,UK
494836,22192,BLUE DINER WALL CLOCK,2,2010-01-19 10:45:00,8.5,13462,United Kingdom,UK
494836,22271,FELTCRAFT DOLL ROSIE,6,2010-01-19 10:45:00,2.95,13462,United Kingdom,UK
494836,84663A,GRASS HOPPER WOODEN WALL CLOCK,3,2010-01-19 10:45:00,5.95,13462,United Kingdom,UK
494836,84678,CLASSICAL ROSE SMALL VASE,6,2010-01-19 10:45:00,2.55,13462,United Kingdom,UK
494836,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,12,2010-01-19 10:45:00,1.65,13462,United Kingdom,UK
494836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-01-19 10:45:00,2.95,13462,United Kingdom,UK
494836,85232B,SET/3 RUSSIAN DOLL STACKING TINS,3,2010-01-19 10:45:00,4.95,13462,United Kingdom,UK
494847,20803,SMALL PINK GLASS SUNDAE DISH,6,2010-01-19 10:53:00,1.65,13877,United Kingdom,UK
494847,21007,ETCHED GLASS DROPLET DECORATION,48,2010-01-19 10:53:00,0.38,13877,United Kingdom,UK
494847,21299,EDWARDIAN TOILET ROLL UNIT,1,2010-01-19 10:53:00,12.75,13877,United Kingdom,UK
494847,21318,GLASS CHALICE BLUE SMALL,6,2010-01-19 10:53:00,1.65,13877,United Kingdom,UK
494847,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2010-01-19 10:53:00,1.25,13877,United Kingdom,UK
494847,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2010-01-19 10:53:00,0.85,13877,United Kingdom,UK
494847,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,96,2010-01-19 10:53:00,0.19,13877,United Kingdom,UK
494847,71053,WHITE METAL LANTERN,12,2010-01-19 10:53:00,3.75,13877,United Kingdom,UK
494847,84750A,PINK SMALL GLASS CAKE STAND,8,2010-01-19 10:53:00,1.95,13877,United Kingdom,UK
494860,20685,RED SPOTTY COIR DOORMAT,1,2010-01-19 11:01:00,6.75,12470,Unspecified,Other
494860,20725,LUNCH BAG RED SPOTTY,4,2010-01-19 11:01:00,1.65,12470,Unspecified,Other
494860,20728,LUNCH BAG CARS BLUE,4,2010-01-19 11:01:00,1.65,12470,Unspecified,Other
494860,20886,BOX OF 9 PEBBLE CANDLES,4,2010-01-19 11:01:00,1.95,12470,Unspecified,Other
494860,20980,36 PENCILS TUBE POSY,3,2010-01-19 11:01:00,1.25,12470,Unspecified,Other
494860,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-01-19 11:01:00,0.95,12470,Unspecified,Other
494860,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,4,2010-01-19 11:01:00,1.95,12470,Unspecified,Other
494860,47505,MINATURE COLOURED GARDENING SET,2,2010-01-19 11:01:00,4.95,12470,Unspecified,Other
494860,47581B,FAIRY CAKE WICKER PICNIC BASKET,1,2010-01-19 11:01:00,12.75,12470,Unspecified,Other
494860,84569A,PACK 3 IRON ON DOG PATCHES,12,2010-01-19 11:01:00,1.25,12470,Unspecified,Other
494860,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,2010-01-19 11:01:00,1.25,12470,Unspecified,Other
494860,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,12,2010-01-19 11:01:00,1.25,12470,Unspecified,Other
494860,84763,ZINC FINISH 15CM PLANTER POTS,4,2010-01-19 11:01:00,1.25,12470,Unspecified,Other
494860,84824,DANISH ROSE UMBRELLA STAND,1,2010-01-19 11:01:00,15.95,12470,Unspecified,Other
494860,84832,ZINC WILLIE WINKIE  CANDLE STICK,5,2010-01-19 11:01:00,0.85,12470,Unspecified,Other
494860,84836,ZINC METAL HEART DECORATION,5,2010-01-19 11:01:00,1.25,12470,Unspecified,Other
494860,84839,SWEETHEART KEY CABINET,2,2010-01-19 11:01:00,6.75,12470,Unspecified,Other
494860,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5,2010-01-19 11:01:00,0.95,12470,Unspecified,Other
494860,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,1,2010-01-19 11:01:00,5.95,12470,Unspecified,Other
494860,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,2,2010-01-19 11:01:00,5.95,12470,Unspecified,Other
494860,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1,2010-01-19 11:01:00,5.95,12470,Unspecified,Other
494860,85042,ANTIQUE LILY FAIRY LIGHTS,2,2010-01-19 11:01:00,4.95,12470,Unspecified,Other
494860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-01-19 11:01:00,2.95,12470,Unspecified,Other
494866,10135,COLOURING PENCILS BROWN TUBE,10,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,16156N,"WRAP, FRIENDSHIP ON GREEN",25,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,16169N,WRAP BLUE RUSSIAN FOLKART,25,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,20969,RED FLORAL FELTCRAFT SHOULDER BAG,6,2010-01-19 11:20:00,3.75,16253,United Kingdom,UK
494866,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,21026,SPACE OWL,10,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,21034,REX CASH+CARRY JUMBO SHOPPER,3,2010-01-19 11:20:00,0.95,16253,United Kingdom,UK
494866,21114,LAVENDER SCENTED FABRIC HEART,5,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,21114,LAVENDER SCENTED FABRIC HEART,15,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,21190,PINK HEARTS PAPER GARLAND,8,2010-01-19 11:20:00,1.65,16253,United Kingdom,UK
494866,21385,IVORY HANGING DECORATION  HEART,24,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,21389,IVORY HANGING DECORATION  BIRD,24,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,21437,24 HANGING EASTER EGGS FLORAL TUB,1,2010-01-19 11:20:00,3.75,16253,United Kingdom,UK
494866,21438,TUB 24 HANGING EASTER EGGS SPOTTY,1,2010-01-19 11:20:00,3.75,16253,United Kingdom,UK
494866,21497,FANCY FONTS BIRTHDAY WRAP,25,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,21506,"FANCY FONT BIRTHDAY CARD,",24,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,21507,"ELEPHANT, BIRTHDAY CARD,",12,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,21829,DINOSAUR KEYRINGS ASSORTED,36,2010-01-19 11:20:00,0.21,16253,United Kingdom,UK
494866,21888,BINGO SET,3,2010-01-19 11:20:00,3.75,16253,United Kingdom,UK
494866,21912,VINTAGE SNAKES & LADDERS,3,2010-01-19 11:20:00,3.75,16253,United Kingdom,UK
494866,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,2010-01-19 11:20:00,3.75,16253,United Kingdom,UK
494866,21947,SET OF 6 HEART CHOPSTICKS,6,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,22026,BANQUET BIRTHDAY  CARD,12,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,22030,SWALLOWS GREETING CARD,24,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,22035,VINTAGE CARAVAN GREETING CARD,12,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,22037,ROBOT BIRTHDAY CARD,12,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,22048,BIRTHDAY BANQUET GIFT WRAP,25,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,22052,VINTAGE CARAVAN GIFT WRAP,25,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,22080,RIBBON REEL SPOTS DESIGN,5,2010-01-19 11:20:00,1.65,16253,United Kingdom,UK
494866,22081,RIBBON REEL FLORA + FAUNA,5,2010-01-19 11:20:00,1.65,16253,United Kingdom,UK
494866,22138,BAKING SET 9 PIECE RETROSPOT,4,2010-01-19 11:20:00,4.95,16253,United Kingdom,UK
494866,22146,EASTER CRAFT IVY WREATH WITH CHICK,6,2010-01-19 11:20:00,1.95,16253,United Kingdom,UK
494866,22147,FELTCRAFT BUTTERFLY HEARTS,6,2010-01-19 11:20:00,1.45,16253,United Kingdom,UK
494866,22148,EASTER CRAFT 4 CHICKS,6,2010-01-19 11:20:00,1.95,16253,United Kingdom,UK
494866,22150,3 STRIPEY MICE FELTCRAFT,6,2010-01-19 11:20:00,1.95,16253,United Kingdom,UK
494866,22261,FELT EGG COSY WHITE RABBIT,1,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,22261,FELT EGG COSY WHITE RABBIT,5,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,22262,FELT EGG COSY CHICKEN,1,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,22262,FELT EGG COSY CHICKEN,8,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,22321,BIRD DECORATION RED SPOT,12,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,22322,BIRD DECORATION GREEN  SPOT,12,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,35909B,PINK FLOWERS RABBIT EASTER,1,2010-01-19 11:20:00,2.95,16253,United Kingdom,UK
494866,35909B,PINK FLOWERS RABBIT EASTER,2,2010-01-19 11:20:00,2.95,16253,United Kingdom,UK
494866,35910B,PINK FLOWERS RABBIT EASTER,6,2010-01-19 11:20:00,1.95,16253,United Kingdom,UK
494866,35912B,WHITE/PINK CHICK DECORATION,2,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,35913B,WHITE/PINK CHICK EASTER DECORATION,1,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,35913B,WHITE/PINK CHICK EASTER DECORATION,7,2010-01-19 11:20:00,0.85,16253,United Kingdom,UK
494866,84247N,PACK/12 BLUE FOLKART CARDS,2,2010-01-19 11:20:00,2.95,16253,United Kingdom,UK
494866,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,84558A,3D DOG PICTURE PLAYING CARDS,24,2010-01-19 11:20:00,2.95,16253,United Kingdom,UK
494866,84670,JAPANESE CROCHETED ANIMAL,36,2010-01-19 11:20:00,0.42,16253,United Kingdom,UK
494866,84763,ZINC FINISH 15CM PLANTER POTS,6,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,16,2010-01-19 11:20:00,2.1,16253,United Kingdom,UK
494866,85049B,LUSH GREENS RIBBONS,7,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,85049C,ROMANTIC PINKS RIBBONS,1,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,85049C,ROMANTIC PINKS RIBBONS,5,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,85049D,BRIGHT BLUES RIBBONS,6,2010-01-19 11:20:00,1.25,16253,United Kingdom,UK
494866,85089,CANDY SPOT BUNNY,1,2010-01-19 11:20:00,2.95,16253,United Kingdom,UK
494866,85089,CANDY SPOT BUNNY,4,2010-01-19 11:20:00,2.95,16253,United Kingdom,UK
494866,85113,POLKA DOT PISTACHIO PAIL,6,2010-01-19 11:20:00,2.1,16253,United Kingdom,UK
494866,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,12,2010-01-19 11:20:00,0.65,16253,United Kingdom,UK
494866,85226A,WHITE/BLUE PULL BACK RACING CAR,5,2010-01-19 11:20:00,0.55,16253,United Kingdom,UK
494866,85226A,WHITE/BLUE PULL BACK RACING CAR,7,2010-01-19 11:20:00,0.55,16253,United Kingdom,UK
494867,20685,RED SPOTTY COIR DOORMAT,3,2010-01-19 11:33:00,6.75,17769,United Kingdom,UK
494867,20724,RED SPOTTY CHARLOTTE BAG,2,2010-01-19 11:33:00,0.85,17769,United Kingdom,UK
494867,21383,PACK OF 12 STICKY BUNNIES,10,2010-01-19 11:33:00,0.65,17769,United Kingdom,UK
494867,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,3,2010-01-19 11:33:00,2.95,17769,United Kingdom,UK
494867,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,3,2010-01-19 11:33:00,2.95,17769,United Kingdom,UK
494867,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,3,2010-01-19 11:33:00,2.95,17769,United Kingdom,UK
494867,21658,GLASS  BEURRE DISH,2,2010-01-19 11:33:00,3.95,17769,United Kingdom,UK
494867,21754,HOME BUILDING BLOCK WORD,2,2010-01-19 11:33:00,5.95,17769,United Kingdom,UK
494867,21755,LOVE BUILDING BLOCK WORD,7,2010-01-19 11:33:00,5.95,17769,United Kingdom,UK
494867,21756,BATH BUILDING BLOCK WORD,2,2010-01-19 11:33:00,5.95,17769,United Kingdom,UK
494867,21768,WALL MOUNTED VINTAGE ORGANISER,1,2010-01-19 11:33:00,14.95,17769,United Kingdom,UK
494867,22079,RIBBON REEL HEARTS DESIGN,5,2010-01-19 11:33:00,1.65,17769,United Kingdom,UK
494867,22120,WELCOME  WOODEN BLOCK LETTERS,2,2010-01-19 11:33:00,9.95,17769,United Kingdom,UK
494867,22180,RETRO SPOT LAMP,3,2010-01-19 11:33:00,9.95,17769,United Kingdom,UK
494867,22230,JIGSAW TREE WITH WATERING CAN,4,2010-01-19 11:33:00,0.85,17769,United Kingdom,UK
494867,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,4,2010-01-19 11:33:00,0.85,17769,United Kingdom,UK
494867,22251,BIRDHOUSE DECORATION MAGIC GARDEN,2,2010-01-19 11:33:00,1.25,17769,United Kingdom,UK
494867,22256,FELT FARM ANIMAL CHICKEN,6,2010-01-19 11:33:00,1.25,17769,United Kingdom,UK
494867,22262,FELT EGG COSY CHICKEN,6,2010-01-19 11:33:00,0.85,17769,United Kingdom,UK
494867,22270,HAPPY EASTER HANGING DECORATION,4,2010-01-19 11:33:00,3.75,17769,United Kingdom,UK
494867,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",4,2010-01-19 11:33:00,0.85,17769,United Kingdom,UK
494867,48138,DOOR MAT UNION FLAG,2,2010-01-19 11:33:00,6.75,17769,United Kingdom,UK
494867,70006,LOVE HEART POCKET WARMER,4,2010-01-19 11:33:00,1.65,17769,United Kingdom,UK
494867,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2010-01-19 11:33:00,0.65,17769,United Kingdom,UK
494867,85099B,JUMBO BAG RED WHITE SPOTTY,2,2010-01-19 11:33:00,1.95,17769,United Kingdom,UK
494868,15036,ASSORTED COLOURS SILK FAN,36,2010-01-19 12:13:00,0.65,17706,United Kingdom,UK
494868,15044A,PINK PAPER PARASOL,12,2010-01-19 12:13:00,2.95,17706,United Kingdom,UK
494868,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2010-01-19 12:13:00,2.1,17706,United Kingdom,UK
494868,20855,PINK PATCH PURSE BLUE HEART,24,2010-01-19 12:13:00,1.65,17706,United Kingdom,UK
494868,20862,PINK PATCH PENCIL CASE BLUE HEART,24,2010-01-19 12:13:00,2.1,17706,United Kingdom,UK
494868,21155,RED SPOTTY PEG BAG,6,2010-01-19 12:13:00,2.1,17706,United Kingdom,UK
494868,21165,BEWARE OF THE CAT METAL SIGN,24,2010-01-19 12:13:00,1.69,17706,United Kingdom,UK
494868,21174,POTTERING IN THE SHED METAL SIGN,12,2010-01-19 12:13:00,1.95,17706,United Kingdom,UK
494868,21175,GIN + TONIC DIET METAL SIGN,12,2010-01-19 12:13:00,2.1,17706,United Kingdom,UK
494868,21218,RED SPOTTY BISCUIT TIN,6,2010-01-19 12:13:00,3.75,17706,United Kingdom,UK
494868,21527,RETRO SPOT TRADITIONAL TEAPOT,6,2010-01-19 12:13:00,7.95,17706,United Kingdom,UK
494868,21528,DAIRY MAID TRADITIONAL TEAPOT,6,2010-01-19 12:13:00,6.95,17706,United Kingdom,UK
494868,21529,RETRO SPOT CERAMIC TOASTRACK,6,2010-01-19 12:13:00,3.45,17706,United Kingdom,UK
494868,21533,RETRO SPOT LARGE MILK JUG,6,2010-01-19 12:13:00,4.95,17706,United Kingdom,UK
494868,21539,RETRO SPOTS BUTTER DISH,6,2010-01-19 12:13:00,4.95,17706,United Kingdom,UK
494868,21540,DAIRY MAID CERAMIC BUTTER DISH,6,2010-01-19 12:13:00,4.25,17706,United Kingdom,UK
494868,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",6,2010-01-19 12:13:00,12.75,17706,United Kingdom,UK
494868,40001,WHITE BAMBOO RIBS LAMPSHADE,12,2010-01-19 12:13:00,0.85,17706,United Kingdom,UK
494868,40003,WHITE BAMBOO RIBS LAMPSHADE,12,2010-01-19 12:13:00,1.25,17706,United Kingdom,UK
494868,47502,POLKADOT CUTLERY 24 PCS IN TRAY,6,2010-01-19 12:13:00,12.75,17706,United Kingdom,UK
494868,47556B,TEA TIME TEA TOWELS,6,2010-01-19 12:13:00,2.95,17706,United Kingdom,UK
494868,48189,DOOR MAT FRIENDSHIP,6,2010-01-19 12:13:00,6.75,17706,United Kingdom,UK
494868,79323G,GOLD  CHERRY LIGHTS,12,2010-01-19 12:13:00,6.75,17706,United Kingdom,UK
